Date,Product_SKU,Governorate_ID,Real_Unit_Price_YER,Is_Promotion,Day_Type,Terms_of_Trade_Proxy,Quantity_Sold,FX_Shock_7D
2022-06-19,Beans_Can_400g,Sanaa,573.51,0,Weekend,126.81,795.0,-0.004217650995693852
2022-06-20,Wheat_Flour_50kg,Sanaa,17122.82,0,Normal,127.42,3621.0,-0.006230056222458685
2022-06-20,Rice_Basmati_10kg,Sanaa,11415.22,0,Normal,127.42,1907.0,-0.006230056222458685
2022-06-20,Sugar_10kg,Sanaa,5707.61,0,Normal,127.42,734.0,-0.006230056222458685
2022-06-20,Cooking_Oil_4L,Sanaa,4280.71,0,Normal,127.42,770.0,-0.006230056222458685
2022-06-20,Beans_Can_400g,Sanaa,570.76,0,Normal,127.42,651.0,-0.006230056222458685
2022-06-21,Wheat_Flour_50kg,Sanaa,17075.46,0,Normal,127.78,3401.0,-0.011318990891749562
2022-06-21,Rice_Basmati_10kg,Sanaa,11383.64,0,Normal,127.78,1972.0,-0.011318990891749562
2022-06-21,Sugar_10kg,Sanaa,5691.82,0,Normal,127.78,619.0,-0.011318990891749562
2022-06-21,Cooking_Oil_4L,Sanaa,4268.86,0,Normal,127.78,665.0,-0.011318990891749562
2022-06-21,Beans_Can_400g,Sanaa,569.18,0,Normal,127.78,686.0,-0.011318990891749562
2022-06-22,Wheat_Flour_50kg,Sanaa,17113.35,0,Normal,127.49,3238.0,-0.011979291319737477
2022-06-22,Rice_Basmati_10kg,Sanaa,11408.9,0,Normal,127.49,2308.0,-0.011979291319737477
2022-06-22,Sugar_10kg,Sanaa,5704.45,0,Normal,127.49,489.0,-0.011979291319737477
2022-06-22,Cooking_Oil_4L,Sanaa,4278.34,0,Normal,127.49,668.0,-0.011979291319737477
2022-06-22,Beans_Can_400g,Sanaa,570.44,0,Normal,127.49,700.0,-0.011979291319737477
2022-06-23,Wheat_Flour_50kg,Sanaa,17165.65,0,Normal,127.1,4026.0,-0.003811236182686087
2022-06-23,Rice_Basmati_10kg,Sanaa,11443.77,0,Normal,127.1,1700.0,-0.003811236182686087
2022-06-23,Sugar_10kg,Sanaa,5721.88,0,Normal,127.1,602.0,-0.003811236182686087
2022-06-23,Cooking_Oil_4L,Sanaa,4291.41,0,Normal,127.1,676.0,-0.003811236182686087
2022-06-23,Beans_Can_400g,Sanaa,572.19,0,Normal,127.1,671.0,-0.003811236182686087
2022-06-24,Wheat_Flour_50kg,Sanaa,17210.1,0,Normal,126.78,2861.0,-0.0016453613466650655
2022-06-24,Rice_Basmati_10kg,Sanaa,11473.4,0,Normal,126.78,2074.0,-0.0016453613466650655
2022-06-24,Sugar_10kg,Sanaa,5736.7,0,Normal,126.78,697.0,-0.0016453613466650655
2022-06-24,Cooking_Oil_4L,Sanaa,4302.52,0,Normal,126.78,904.0,-0.0016453613466650655
2022-06-24,Beans_Can_400g,Sanaa,573.67,0,Normal,126.78,752.0,-0.0016453613466650655
2022-06-25,Wheat_Flour_50kg,Sanaa,17149.57,0,Weekend,127.22,3966.0,-0.004206045557047723
2022-06-25,Rice_Basmati_10kg,Sanaa,11433.05,0,Weekend,127.22,2457.0,-0.004206045557047723
2022-06-25,Sugar_10kg,Sanaa,5716.52,0,Weekend,127.22,829.0,-0.004206045557047723
2022-06-25,Cooking_Oil_4L,Sanaa,4287.39,0,Weekend,127.22,724.0,-0.004206045557047723
2022-06-25,Beans_Can_400g,Sanaa,571.65,0,Weekend,127.22,713.0,-0.004206045557047723
2022-06-26,Wheat_Flour_50kg,Sanaa,17105.55,0,Weekend,127.55,3911.0,-0.005795300353805052
2022-06-26,Rice_Basmati_10kg,Sanaa,11403.7,0,Weekend,127.55,2438.0,-0.005795300353805052
2022-06-26,Sugar_10kg,Sanaa,5701.85,0,Weekend,127.55,612.0,-0.005795300353805052
2022-06-26,Cooking_Oil_4L,Sanaa,4276.39,0,Weekend,127.55,798.0,-0.005795300353805052
2022-06-26,Beans_Can_400g,Sanaa,484.66,1,Weekend,127.55,1180.0,-0.005795300353805052
2022-06-27,Wheat_Flour_50kg,Sanaa,17093.6,0,Normal,127.64,3586.0,-0.0017074413863403647
2022-06-27,Rice_Basmati_10kg,Sanaa,11395.74,0,Normal,127.64,2109.0,-0.0017074413863403647
2022-06-27,Sugar_10kg,Sanaa,5697.87,0,Normal,127.64,799.0,-0.0017074413863403647
2022-06-27,Cooking_Oil_4L,Sanaa,4273.4,0,Normal,127.64,748.0,-0.0017074413863403647
2022-06-27,Beans_Can_400g,Sanaa,569.79,0,Normal,127.64,672.0,-0.0017074413863403647
2022-06-28,Wheat_Flour_50kg,Sanaa,17198.1,0,Normal,126.86,3297.0,0.007180915630630061
2022-06-28,Rice_Basmati_10kg,Sanaa,11465.4,0,Normal,126.86,1729.0,0.007180915630630061
2022-06-28,Sugar_10kg,Sanaa,5732.7,0,Normal,126.86,712.0,0.007180915630630061
2022-06-28,Cooking_Oil_4L,Sanaa,4299.52,0,Normal,126.86,520.0,0.007180915630630061
2022-06-28,Beans_Can_400g,Sanaa,573.27,0,Normal,126.86,714.0,0.007180915630630061
2022-06-29,Wheat_Flour_50kg,Sanaa,17207.54,0,Normal,126.79,3667.0,0.005507675047172135
2022-06-29,Rice_Basmati_10kg,Sanaa,11471.69,0,Normal,126.79,1625.0,0.005507675047172135
2022-06-29,Sugar_10kg,Sanaa,5735.85,0,Normal,126.79,794.0,0.005507675047172135
2022-06-29,Cooking_Oil_4L,Sanaa,3656.6,1,Normal,126.79,1146.0,0.005507675047172135
2022-06-29,Beans_Can_400g,Sanaa,573.58,0,Normal,126.79,712.0,0.005507675047172135
2022-06-30,Wheat_Flour_50kg,Sanaa,17210.14,0,Normal,126.78,3605.0,0.0025929127052722097
2022-06-30,Rice_Basmati_10kg,Sanaa,11473.43,0,Normal,126.78,1987.0,0.0025929127052722097
2022-06-30,Sugar_10kg,Sanaa,5736.71,0,Normal,126.78,549.0,0.0025929127052722097
2022-06-30,Cooking_Oil_4L,Sanaa,4302.53,0,Normal,126.78,777.0,0.0025929127052722097
2022-06-30,Beans_Can_400g,Sanaa,573.67,0,Normal,126.78,721.0,0.0025929127052722097
2022-07-01,Wheat_Flour_50kg,Sanaa,17182.05,0,Normal,126.98,3104.0,-0.001635395537525309
2022-07-01,Rice_Basmati_10kg,Sanaa,11454.7,0,Normal,126.98,2388.0,-0.001635395537525309
2022-07-01,Sugar_10kg,Sanaa,4868.25,1,Normal,126.98,1054.0,-0.001635395537525309
2022-07-01,Cooking_Oil_4L,Sanaa,4295.51,0,Normal,126.98,510.0,-0.001635395537525309
2022-07-01,Beans_Can_400g,Sanaa,572.73,0,Normal,126.98,706.0,-0.001635395537525309
2022-07-02,Wheat_Flour_50kg,Sanaa,17237.49,0,Weekend,126.57,3657.0,0.005127096002646208
2022-07-02,Rice_Basmati_10kg,Sanaa,9767.91,1,Weekend,126.57,4496.0,0.005127096002646208
2022-07-02,Sugar_10kg,Sanaa,5745.83,0,Weekend,126.57,609.0,0.005127096002646208
2022-07-02,Cooking_Oil_4L,Sanaa,3662.97,1,Weekend,126.57,1173.0,0.005127096002646208
2022-07-02,Beans_Can_400g,Sanaa,574.58,0,Weekend,126.57,853.0,0.005127096002646208
2022-07-03,Wheat_Flour_50kg,Sanaa,16799.29,0,Weekend,129.88,4326.0,-0.01789540816326527
2022-07-03,Rice_Basmati_10kg,Sanaa,11199.52,0,Weekend,129.88,2330.0,-0.01789540816326527
2022-07-03,Sugar_10kg,Sanaa,5599.76,0,Weekend,129.88,890.0,-0.01789540816326527
2022-07-03,Cooking_Oil_4L,Sanaa,4199.82,0,Weekend,129.88,871.0,-0.01789540816326527
2022-07-03,Beans_Can_400g,Sanaa,559.98,0,Weekend,129.88,835.0,-0.01789540816326527
2022-07-04,Wheat_Flour_50kg,Sanaa,16778.25,0,Normal,130.04,2937.0,-0.0184565899982131
2022-07-04,Rice_Basmati_10kg,Sanaa,11185.5,0,Normal,130.04,1803.0,-0.0184565899982131
2022-07-04,Sugar_10kg,Sanaa,5592.75,0,Normal,130.04,592.0,-0.0184565899982131
2022-07-04,Cooking_Oil_4L,Sanaa,4194.56,0,Normal,130.04,702.0,-0.0184565899982131
2022-07-04,Beans_Can_400g,Sanaa,559.28,0,Normal,130.04,804.0,-0.0184565899982131
2022-07-05,Wheat_Flour_50kg,Sanaa,16740.01,0,Normal,130.34,3977.0,-0.02664129400570885
2022-07-05,Rice_Basmati_10kg,Sanaa,11160.01,0,Normal,130.34,2098.0,-0.02664129400570885
2022-07-05,Sugar_10kg,Sanaa,5580.0,0,Normal,130.34,608.0,-0.02664129400570885
2022-07-05,Cooking_Oil_4L,Sanaa,4185.0,0,Normal,130.34,957.0,-0.02664129400570885
2022-07-05,Beans_Can_400g,Sanaa,474.3,1,Normal,130.34,1039.0,-0.02664129400570885
2022-07-06,Wheat_Flour_50kg,Sanaa,14284.21,1,Normal,129.83,4980.0,-0.023393518283714478
2022-07-06,Rice_Basmati_10kg,Sanaa,11203.3,0,Normal,129.83,2466.0,-0.023393518283714478
2022-07-06,Sugar_10kg,Sanaa,5601.65,0,Normal,129.83,564.0,-0.023393518283714478
2022-07-06,Cooking_Oil_4L,Sanaa,4201.24,0,Normal,129.83,647.0,-0.023393518283714478
2022-07-06,Beans_Can_400g,Sanaa,560.16,0,Normal,129.83,839.0,-0.023393518283714478
2022-07-07,Wheat_Flour_50kg,Sanaa,16807.05,0,Normal,129.82,3575.0,-0.023427991886409618
2022-07-07,Rice_Basmati_10kg,Sanaa,11204.7,0,Normal,129.82,2082.0,-0.023427991886409618
2022-07-07,Sugar_10kg,Sanaa,5602.35,0,Normal,129.82,872.0,-0.023427991886409618
2022-07-07,Cooking_Oil_4L,Sanaa,4201.76,0,Normal,129.82,689.0,-0.023427991886409618
2022-07-07,Beans_Can_400g,Sanaa,560.24,0,Normal,129.82,733.0,-0.023427991886409618
2022-07-08,Wheat_Flour_50kg,Sanaa,16724.8,0,Normal,130.45,3922.0,-0.026615535040824926
2022-07-08,Rice_Basmati_10kg,Sanaa,11149.87,0,Normal,130.45,2196.0,-0.026615535040824926
2022-07-08,Sugar_10kg,Sanaa,4738.69,1,Normal,130.45,1107.0,-0.026615535040824926
2022-07-08,Cooking_Oil_4L,Sanaa,4181.2,0,Normal,130.45,660.0,-0.026615535040824926
2022-07-08,Beans_Can_400g,Sanaa,557.49,0,Normal,130.45,700.0,-0.026615535040824926
2022-07-09,Wheat_Flour_50kg,Sanaa,16754.03,0,Weekend,130.23,3691.0,-0.02804885766723621
2022-07-09,Rice_Basmati_10kg,Sanaa,11169.35,0,Weekend,130.23,2523.0,-0.02804885766723621
2022-07-09,Sugar_10kg,Sanaa,5584.68,0,Weekend,130.23,860.0,-0.02804885766723621
2022-07-09,Cooking_Oil_4L,Sanaa,4188.51,0,Weekend,130.23,726.0,-0.02804885766723621
2022-07-09,Beans_Can_400g,Sanaa,558.47,0,Weekend,130.23,752.0,-0.02804885766723621
2022-07-10,Wheat_Flour_50kg,Sanaa,16711.11,0,Weekend,130.56,4462.0,-0.005246957673675698
2022-07-10,Rice_Basmati_10kg,Sanaa,11140.74,0,Weekend,130.56,2654.0,-0.005246957673675698
2022-07-10,Sugar_10kg,Sanaa,5570.37,0,Weekend,130.56,635.0,-0.005246957673675698
2022-07-10,Cooking_Oil_4L,Sanaa,4177.78,0,Weekend,130.56,887.0,-0.005246957673675698
2022-07-10,Beans_Can_400g,Sanaa,557.04,0,Weekend,130.56,778.0,-0.005246957673675698
2022-07-11,Wheat_Flour_50kg,Sanaa,14166.04,1,Normal,130.91,5458.0,-0.00668400520156045
2022-07-11,Rice_Basmati_10kg,Sanaa,11110.62,0,Normal,130.91,1922.0,-0.00668400520156045
2022-07-11,Sugar_10kg,Sanaa,5555.31,0,Normal,130.91,659.0,-0.00668400520156045
2022-07-11,Cooking_Oil_4L,Sanaa,4166.48,0,Normal,130.91,701.0,-0.00668400520156045
2022-07-11,Beans_Can_400g,Sanaa,555.53,0,Normal,130.91,640.0,-0.00668400520156045
2022-07-12,Wheat_Flour_50kg,Sanaa,16751.79,0,Normal,130.24,3743.0,0.0007038123167154951
2022-07-12,Rice_Basmati_10kg,Sanaa,11167.86,0,Normal,130.24,2325.0,0.0007038123167154951
2022-07-12,Sugar_10kg,Sanaa,5583.93,0,Normal,130.24,845.0,0.0007038123167154951
2022-07-12,Cooking_Oil_4L,Sanaa,4187.95,0,Normal,130.24,666.0,0.0007038123167154951
2022-07-12,Beans_Can_400g,Sanaa,558.39,0,Normal,130.24,720.0,0.0007038123167154951
2022-07-13,Wheat_Flour_50kg,Sanaa,16784.82,0,Normal,129.99,3837.0,-0.0012074315464212814
2022-07-13,Rice_Basmati_10kg,Sanaa,11189.88,0,Normal,129.99,2102.0,-0.0012074315464212814
2022-07-13,Sugar_10kg,Sanaa,5594.94,0,Normal,129.99,919.0,-0.0012074315464212814
2022-07-13,Cooking_Oil_4L,Sanaa,4196.21,0,Normal,129.99,575.0,-0.0012074315464212814
2022-07-13,Beans_Can_400g,Sanaa,559.49,0,Normal,129.99,680.0,-0.0012074315464212814
2022-07-14,Wheat_Flour_50kg,Sanaa,16842.02,0,Normal,129.55,2794.0,0.00209004050264812
2022-07-14,Rice_Basmati_10kg,Sanaa,11228.01,0,Normal,129.55,2448.0,0.00209004050264812
2022-07-14,Sugar_10kg,Sanaa,5614.01,0,Normal,129.55,534.0,0.00209004050264812
2022-07-14,Cooking_Oil_4L,Sanaa,4210.5,0,Normal,129.55,686.0,0.00209004050264812
2022-07-14,Beans_Can_400g,Sanaa,561.4,0,Normal,129.55,922.0,0.00209004050264812
2022-07-15,Wheat_Flour_50kg,Sanaa,16885.73,0,Normal,129.21,2691.0,0.009627552018785462
2022-07-15,Rice_Basmati_10kg,Sanaa,11257.16,0,Normal,129.21,2539.0,0.009627552018785462
2022-07-15,Sugar_10kg,Sanaa,5628.58,0,Normal,129.21,958.0,0.009627552018785462
2022-07-15,Cooking_Oil_4L,Sanaa,4221.43,0,Normal,129.21,697.0,0.009627552018785462
2022-07-15,Beans_Can_400g,Sanaa,562.86,0,Normal,129.21,608.0,0.009627552018785462
2022-07-16,Wheat_Flour_50kg,Sanaa,16886.46,0,Weekend,129.21,4701.0,0.007904778028103049
2022-07-16,Rice_Basmati_10kg,Sanaa,11257.64,0,Weekend,129.21,2794.0,0.007904778028103049
2022-07-16,Sugar_10kg,Sanaa,5628.82,0,Weekend,129.21,790.0,0.007904778028103049
2022-07-16,Cooking_Oil_4L,Sanaa,4221.62,0,Weekend,129.21,679.0,0.007904778028103049
2022-07-16,Beans_Can_400g,Sanaa,562.88,0,Weekend,129.21,675.0,0.007904778028103049
2022-07-17,Wheat_Flour_50kg,Sanaa,16911.28,0,Weekend,129.02,3955.0,0.011972373454493326
2022-07-17,Rice_Basmati_10kg,Sanaa,11274.19,0,Weekend,129.02,2245.0,0.011972373454493326
2022-07-17,Sugar_10kg,Sanaa,5637.09,0,Weekend,129.02,676.0,0.011972373454493326
2022-07-17,Cooking_Oil_4L,Sanaa,4227.82,0,Weekend,129.02,669.0,0.011972373454493326
2022-07-17,Beans_Can_400g,Sanaa,563.71,0,Weekend,129.02,785.0,0.011972373454493326
2022-07-18,Wheat_Flour_50kg,Sanaa,16970.16,0,Normal,128.57,3176.0,0.018249417432513734
2022-07-18,Rice_Basmati_10kg,Sanaa,11313.44,0,Normal,128.57,2298.0,0.018249417432513734
2022-07-18,Sugar_10kg,Sanaa,5656.72,0,Normal,128.57,548.0,0.018249417432513734
2022-07-18,Cooking_Oil_4L,Sanaa,4242.54,0,Normal,128.57,758.0,0.018249417432513734
2022-07-18,Beans_Can_400g,Sanaa,565.67,0,Normal,128.57,662.0,0.018249417432513734
2022-07-19,Wheat_Flour_50kg,Sanaa,16986.13,0,Normal,128.45,3280.0,0.013988199898409734
2022-07-19,Rice_Basmati_10kg,Sanaa,11324.09,0,Normal,128.45,2062.0,0.013988199898409734
2022-07-19,Sugar_10kg,Sanaa,5662.04,0,Normal,128.45,834.0,0.013988199898409734
2022-07-19,Cooking_Oil_4L,Sanaa,4246.53,0,Normal,128.45,783.0,0.013988199898409734
2022-07-19,Beans_Can_400g,Sanaa,566.2,0,Normal,128.45,750.0,0.013988199898409734
2022-07-20,Wheat_Flour_50kg,Sanaa,17093.93,0,Normal,127.64,3554.0,0.018419342259196766
2022-07-20,Rice_Basmati_10kg,Sanaa,11395.96,0,Normal,127.64,2126.0,0.018419342259196766
2022-07-20,Sugar_10kg,Sanaa,5697.98,0,Normal,127.64,764.0,0.018419342259196766
2022-07-20,Cooking_Oil_4L,Sanaa,4273.48,0,Normal,127.64,754.0,0.018419342259196766
2022-07-20,Beans_Can_400g,Sanaa,569.8,0,Normal,127.64,818.0,0.018419342259196766
2022-07-21,Wheat_Flour_50kg,Sanaa,17067.61,0,Normal,127.83,5219.0,0.013394996955682551
2022-07-21,Rice_Basmati_10kg,Sanaa,11378.41,0,Normal,127.83,2264.0,0.013394996955682551
2022-07-21,Sugar_10kg,Sanaa,5689.2,0,Normal,127.83,766.0,0.013394996955682551
2022-07-21,Cooking_Oil_4L,Sanaa,4266.9,0,Normal,127.83,713.0,0.013394996955682551
2022-07-21,Beans_Can_400g,Sanaa,568.92,0,Normal,127.83,628.0,0.013394996955682551
2022-07-22,Wheat_Flour_50kg,Sanaa,17061.97,0,Normal,127.88,3128.0,0.010440220691793884
2022-07-22,Rice_Basmati_10kg,Sanaa,11374.64,0,Normal,127.88,2161.0,0.010440220691793884
2022-07-22,Sugar_10kg,Sanaa,5687.32,0,Normal,127.88,525.0,0.010440220691793884
2022-07-22,Cooking_Oil_4L,Sanaa,4265.49,0,Normal,127.88,665.0,0.010440220691793884
2022-07-22,Beans_Can_400g,Sanaa,568.73,0,Normal,127.88,593.0,0.010440220691793884
2022-07-23,Wheat_Flour_50kg,Sanaa,17156.39,0,Weekend,127.17,3916.0,0.015982738126001348
2022-07-23,Rice_Basmati_10kg,Sanaa,11437.59,0,Weekend,127.17,2159.0,0.015982738126001348
2022-07-23,Sugar_10kg,Sanaa,5718.8,0,Weekend,127.17,878.0,0.015982738126001348
2022-07-23,Cooking_Oil_4L,Sanaa,4289.1,0,Weekend,127.17,861.0,0.015982738126001348
2022-07-23,Beans_Can_400g,Sanaa,571.88,0,Weekend,127.17,801.0,0.015982738126001348
2022-07-24,Wheat_Flour_50kg,Sanaa,17158.76,0,Weekend,127.15,4437.0,0.014630370274803291
2022-07-24,Rice_Basmati_10kg,Sanaa,11439.17,0,Weekend,127.15,2434.0,0.014630370274803291
2022-07-24,Sugar_10kg,Sanaa,5719.59,0,Weekend,127.15,847.0,0.014630370274803291
2022-07-24,Cooking_Oil_4L,Sanaa,4289.69,0,Weekend,127.15,731.0,0.014630370274803291
2022-07-24,Beans_Can_400g,Sanaa,571.96,0,Weekend,127.15,927.0,0.014630370274803291
2022-07-25,Wheat_Flour_50kg,Sanaa,17137.6,0,Normal,127.31,3696.0,0.00986114682437654
2022-07-25,Rice_Basmati_10kg,Sanaa,11425.06,0,Normal,127.31,1708.0,0.00986114682437654
2022-07-25,Sugar_10kg,Sanaa,5712.53,0,Normal,127.31,805.0,0.00986114682437654
2022-07-25,Cooking_Oil_4L,Sanaa,4284.4,0,Normal,127.31,591.0,0.00986114682437654
2022-07-25,Beans_Can_400g,Sanaa,571.25,0,Normal,127.31,793.0,0.00986114682437654
2022-07-26,Wheat_Flour_50kg,Sanaa,17174.05,0,Normal,127.04,3120.0,0.011059304073060786
2022-07-26,Rice_Basmati_10kg,Sanaa,11449.36,0,Normal,127.04,1723.0,0.011059304073060786
2022-07-26,Sugar_10kg,Sanaa,5724.68,0,Normal,127.04,813.0,0.011059304073060786
2022-07-26,Cooking_Oil_4L,Sanaa,3649.48,1,Normal,127.04,987.0,0.011059304073060786
2022-07-26,Beans_Can_400g,Sanaa,572.47,0,Normal,127.04,544.0,0.011059304073060786
2022-07-27,Wheat_Flour_50kg,Sanaa,17210.81,0,Normal,126.77,3588.0,0.006841359592581737
2022-07-27,Rice_Basmati_10kg,Sanaa,11473.88,0,Normal,126.77,2092.0,0.006841359592581737
2022-07-27,Sugar_10kg,Sanaa,5736.94,0,Normal,126.77,542.0,0.006841359592581737
2022-07-27,Cooking_Oil_4L,Sanaa,4302.7,0,Normal,126.77,590.0,0.006841359592581737
2022-07-27,Beans_Can_400g,Sanaa,573.69,0,Normal,126.77,727.0,0.006841359592581737
2022-07-28,Wheat_Flour_50kg,Sanaa,17231.64,0,Normal,126.62,3893.0,0.009600265892850283
2022-07-28,Rice_Basmati_10kg,Sanaa,11487.76,0,Normal,126.62,1822.0,0.009600265892850283
2022-07-28,Sugar_10kg,Sanaa,5743.88,0,Normal,126.62,818.0,0.009600265892850283
2022-07-28,Cooking_Oil_4L,Sanaa,4307.91,0,Normal,126.62,809.0,0.009600265892850283
2022-07-28,Beans_Can_400g,Sanaa,574.39,0,Normal,126.62,702.0,0.009600265892850283
2022-07-29,Wheat_Flour_50kg,Sanaa,17165.74,0,Normal,127.1,2061.0,0.006074091124154423
2022-07-29,Rice_Basmati_10kg,Sanaa,11443.83,0,Normal,127.1,2259.0,0.006074091124154423
2022-07-29,Sugar_10kg,Sanaa,5721.91,0,Normal,127.1,777.0,0.006074091124154423
2022-07-29,Cooking_Oil_4L,Sanaa,4291.43,0,Normal,127.1,516.0,0.006074091124154423
2022-07-29,Beans_Can_400g,Sanaa,572.19,0,Normal,127.1,692.0,0.006074091124154423
2022-07-30,Wheat_Flour_50kg,Sanaa,17168.8,0,Weekend,127.08,3700.0,0.000724886498035095
2022-07-30,Rice_Basmati_10kg,Sanaa,11445.87,0,Weekend,127.08,2509.0,0.000724886498035095
2022-07-30,Sugar_10kg,Sanaa,5722.93,0,Weekend,127.08,760.0,0.000724886498035095
2022-07-30,Cooking_Oil_4L,Sanaa,4292.2,0,Weekend,127.08,758.0,0.000724886498035095
2022-07-30,Beans_Can_400g,Sanaa,572.29,0,Weekend,127.08,869.0,0.000724886498035095
2022-07-31,Wheat_Flour_50kg,Sanaa,17127.43,0,Weekend,127.39,4500.0,-0.001818320533035023
2022-07-31,Rice_Basmati_10kg,Sanaa,11418.29,0,Weekend,127.39,2567.0,-0.001818320533035023
2022-07-31,Sugar_10kg,Sanaa,5709.14,0,Weekend,127.39,969.0,-0.001818320533035023
2022-07-31,Cooking_Oil_4L,Sanaa,4281.86,0,Weekend,127.39,664.0,-0.001818320533035023
2022-07-31,Beans_Can_400g,Sanaa,570.91,0,Weekend,127.39,657.0,-0.001818320533035023
2022-08-01,Wheat_Flour_50kg,Sanaa,17012.05,0,Normal,128.25,4078.0,-0.0073204578150661385
2022-08-01,Rice_Basmati_10kg,Sanaa,11341.36,0,Normal,128.25,2160.0,-0.0073204578150661385
2022-08-01,Sugar_10kg,Sanaa,5670.68,0,Normal,128.25,982.0,-0.0073204578150661385
2022-08-01,Cooking_Oil_4L,Sanaa,4253.01,0,Normal,128.25,641.0,-0.0073204578150661385
2022-08-01,Beans_Can_400g,Sanaa,567.07,0,Normal,128.25,770.0,-0.0073204578150661385
2022-08-02,Wheat_Flour_50kg,Sanaa,17034.21,0,Normal,128.08,3238.0,-0.00814340523922043
2022-08-02,Rice_Basmati_10kg,Sanaa,11356.14,0,Normal,128.08,1740.0,-0.00814340523922043
2022-08-02,Sugar_10kg,Sanaa,5678.07,0,Normal,128.08,689.0,-0.00814340523922043
2022-08-02,Cooking_Oil_4L,Sanaa,4258.55,0,Normal,128.08,526.0,-0.00814340523922043
2022-08-02,Beans_Can_400g,Sanaa,567.81,0,Normal,128.08,523.0,-0.00814340523922043
2022-08-03,Wheat_Flour_50kg,Sanaa,17080.77,0,Normal,127.74,3086.0,-0.007555493579098203
2022-08-03,Rice_Basmati_10kg,Sanaa,11387.18,0,Normal,127.74,1993.0,-0.007555493579098203
2022-08-03,Sugar_10kg,Sanaa,5693.59,0,Normal,127.74,739.0,-0.007555493579098203
2022-08-03,Cooking_Oil_4L,Sanaa,4270.19,0,Normal,127.74,659.0,-0.007555493579098203
2022-08-03,Beans_Can_400g,Sanaa,569.36,0,Normal,127.74,604.0,-0.007555493579098203
2022-08-04,Wheat_Flour_50kg,Sanaa,17101.58,0,Normal,127.58,3421.0,-0.007546405328065946
2022-08-04,Rice_Basmati_10kg,Sanaa,11401.05,0,Normal,127.58,2492.0,-0.007546405328065946
2022-08-04,Sugar_10kg,Sanaa,5700.53,0,Normal,127.58,660.0,-0.007546405328065946
2022-08-04,Cooking_Oil_4L,Sanaa,4275.4,0,Normal,127.58,697.0,-0.007546405328065946
2022-08-04,Beans_Can_400g,Sanaa,484.54,1,Normal,127.58,1176.0,-0.007546405328065946
2022-08-05,Wheat_Flour_50kg,Sanaa,17015.97,0,Normal,128.22,3457.0,-0.008719304489297898
2022-08-05,Rice_Basmati_10kg,Sanaa,11343.98,0,Normal,128.22,1690.0,-0.008719304489297898
2022-08-05,Sugar_10kg,Sanaa,5671.99,0,Normal,128.22,808.0,-0.008719304489297898
2022-08-05,Cooking_Oil_4L,Sanaa,4253.99,0,Normal,128.22,677.0,-0.008719304489297898
2022-08-05,Beans_Can_400g,Sanaa,567.2,0,Normal,128.22,787.0,-0.008719304489297898
2022-08-06,Wheat_Flour_50kg,Sanaa,17068.65,0,Weekend,127.83,3697.0,-0.00583301563095696
2022-08-06,Rice_Basmati_10kg,Sanaa,11379.1,0,Weekend,127.83,2184.0,-0.00583301563095696
2022-08-06,Sugar_10kg,Sanaa,5689.55,0,Weekend,127.83,931.0,-0.00583301563095696
2022-08-06,Cooking_Oil_4L,Sanaa,4267.16,0,Weekend,127.83,781.0,-0.00583301563095696
2022-08-06,Beans_Can_400g,Sanaa,568.95,0,Weekend,127.83,872.0,-0.00583301563095696
2022-08-07,Wheat_Flour_50kg,Sanaa,17069.51,0,Weekend,127.82,4004.0,-0.003388491866345611
2022-08-07,Rice_Basmati_10kg,Sanaa,11379.68,0,Weekend,127.82,2374.0,-0.003388491866345611
2022-08-07,Sugar_10kg,Sanaa,5689.84,0,Weekend,127.82,886.0,-0.003388491866345611
2022-08-07,Cooking_Oil_4L,Sanaa,4267.38,0,Weekend,127.82,942.0,-0.003388491866345611
2022-08-07,Beans_Can_400g,Sanaa,568.98,0,Weekend,127.82,733.0,-0.003388491866345611
2022-08-08,Wheat_Flour_50kg,Sanaa,17018.95,0,Normal,128.2,4449.0,0.00041040373467390385
2022-08-08,Rice_Basmati_10kg,Sanaa,11345.97,0,Normal,128.2,1405.0,0.00041040373467390385
2022-08-08,Sugar_10kg,Sanaa,5672.98,0,Normal,128.2,575.0,0.00041040373467390385
2022-08-08,Cooking_Oil_4L,Sanaa,4254.74,0,Normal,128.2,713.0,0.00041040373467390385
2022-08-08,Beans_Can_400g,Sanaa,567.3,0,Normal,128.2,637.0,0.00041040373467390385
2022-08-09,Wheat_Flour_50kg,Sanaa,17012.7,0,Normal,128.25,3531.0,-0.0012552354847386654
2022-08-09,Rice_Basmati_10kg,Sanaa,11341.8,0,Normal,128.25,1668.0,-0.0012552354847386654
2022-08-09,Sugar_10kg,Sanaa,5670.9,0,Normal,128.25,760.0,-0.0012552354847386654
2022-08-09,Cooking_Oil_4L,Sanaa,4253.17,0,Normal,128.25,650.0,-0.0012552354847386654
2022-08-09,Beans_Can_400g,Sanaa,567.09,0,Normal,128.25,484.0,-0.0012552354847386654
2022-08-10,Wheat_Flour_50kg,Sanaa,17028.93,0,Normal,128.12,3474.0,-0.003040096056816579
2022-08-10,Rice_Basmati_10kg,Sanaa,11352.62,0,Normal,128.12,2295.0,-0.003040096056816579
2022-08-10,Sugar_10kg,Sanaa,5676.31,0,Normal,128.12,589.0,-0.003040096056816579
