Date,Product_SKU,Real_Unit_Price_YER,Is_Promotion,Day_Type,Terms_of_Trade_Proxy,FX_Shock_7D,Daily_Demand_kg
2024-01-07,Poultry_Chicken,1019.74,0,Weekday,83.83,0.0,985.97
2024-01-07,Red_Meat_Lamb,5925.51,0,Weekday,83.83,0.0,163.89
2024-01-07,Vegetable_Oil,738.45,0,Weekday,83.83,0.0,205.34
2024-01-08,Wheat_Grain,539.91,0,Weekday,84.1,0.0,1332.2
2024-01-08,Basmati_Rice,963.75,0,Weekday,84.1,0.0,1385.58
2024-01-08,Poultry_Chicken,1374.37,0,Weekday,84.1,0.0,659.75
2024-01-08,Red_Meat_Lamb,4101.8,0,Weekday,84.1,0.0,220.05
2024-01-08,Vegetable_Oil,826.88,0,Weekday,84.1,0.0,197.04
2024-01-09,Wheat_Grain,360.62,0,Weekday,83.16,0.0,1983.27
2024-01-09,Basmati_Rice,850.72,0,Weekday,83.16,0.0,1321.64
2024-01-09,Poultry_Chicken,1288.01,0,Weekday,83.16,0.0,893.7
2024-01-09,Red_Meat_Lamb,4957.51,0,Weekday,83.16,0.0,189.56
2024-01-09,Vegetable_Oil,1037.49,0,Weekday,83.16,0.0,194.03
2024-01-10,Wheat_Grain,440.67,0,Weekday,83.89,0.0,1435.41
2024-01-10,Basmati_Rice,975.07,0,Weekday,83.89,0.0,1170.09
2024-01-10,Poultry_Chicken,1381.17,0,Weekday,83.89,0.0,935.79
2024-01-10,Red_Meat_Lamb,5344.06,0,Weekday,83.89,0.0,171.84
2024-01-10,Vegetable_Oil,730.12,0,Weekday,83.89,0.0,239.89
2024-01-11,Wheat_Grain,427.85,0,Weekday,84.99,0.0,1446.77
2024-01-11,Basmati_Rice,1049.54,1,Weekday,84.99,0.0,1246.88
2024-01-11,Poultry_Chicken,1165.9,0,Weekday,84.99,0.0,1087.28
2024-01-11,Red_Meat_Lamb,3850.35,0,Weekday,84.99,0.0,214.9
2024-01-11,Vegetable_Oil,1031.58,0,Weekday,84.99,0.0,189.93
2024-01-12,Wheat_Grain,478.72,0,Weekend,84.77,0.0,1832.28
2024-01-12,Basmati_Rice,910.73,0,Weekend,84.77,0.0,1666.86
2024-01-12,Poultry_Chicken,1341.31,0,Weekend,84.77,0.0,1000.48
2024-01-12,Red_Meat_Lamb,4952.13,0,Weekend,84.77,0.0,248.05
2024-01-12,Vegetable_Oil,813.17,0,Weekend,84.77,0.0,250.62
2024-01-13,Wheat_Grain,411.88,0,Weekend,85.02,0.0,2155.63
2024-01-13,Basmati_Rice,859.18,0,Weekend,85.02,0.0,1322.36
2024-01-13,Poultry_Chicken,1152.89,0,Weekend,85.02,0.0,1047.18
2024-01-13,Red_Meat_Lamb,5150.47,0,Weekend,85.02,0.0,220.18
2024-01-13,Vegetable_Oil,1031.96,0,Weekend,85.02,0.0,240.51
2024-01-14,Wheat_Grain,442.53,0,Weekday,85.53,0.0,1535.01
2024-01-14,Basmati_Rice,869.6,0,Weekday,85.53,0.0,1380.22
2024-01-14,Poultry_Chicken,1242.53,0,Weekday,85.53,0.0,896.65
2024-01-14,Red_Meat_Lamb,4925.02,0,Weekday,85.53,0.0,176.34
2024-01-14,Vegetable_Oil,907.21,0,Weekday,85.53,0.0,244.7
2024-01-15,Wheat_Grain,466.8,0,Weekday,85.17,0.0,1690.91
2024-01-15,Basmati_Rice,877.81,0,Weekday,85.17,0.0,1262.31
2024-01-15,Poultry_Chicken,1402.54,0,Weekday,85.17,0.0,665.64
2024-01-15,Red_Meat_Lamb,4285.22,0,Weekday,85.17,0.0,246.51
2024-01-15,Vegetable_Oil,845.04,0,Weekday,85.17,0.0,226.57
2024-01-16,Wheat_Grain,419.76,0,Weekday,85.05,0.0,1117.9
2024-01-16,Basmati_Rice,1019.27,0,Weekday,85.05,0.0,1136.66
2024-01-16,Poultry_Chicken,1226.3,0,Weekday,85.05,0.0,997.39
2024-01-16,Red_Meat_Lamb,4989.45,0,Weekday,85.05,0.0,181.24
2024-01-16,Vegetable_Oil,1023.64,0,Weekday,85.05,0.0,187.55
2024-01-17,Wheat_Grain,429.08,0,Weekday,85.33,0.0,1859.47
2024-01-17,Basmati_Rice,951.24,0,Weekday,85.33,0.0,1096.05
2024-01-17,Poultry_Chicken,1582.11,0,Weekday,85.33,0.0,655.48
2024-01-17,Red_Meat_Lamb,3186.4,0,Weekday,85.33,0.0,284.35
2024-01-17,Vegetable_Oil,703.05,1,Weekday,85.33,0.0,224.73
2024-01-18,Wheat_Grain,486.49,0,Weekday,85.97,0.0,1367.76
2024-01-18,Basmati_Rice,848.55,0,Weekday,85.97,0.0,1254.23
2024-01-18,Poultry_Chicken,1643.31,0,Weekday,85.97,0.0,695.36
2024-01-18,Red_Meat_Lamb,6479.02,1,Weekday,85.97,0.0,183.04
2024-01-18,Vegetable_Oil,892.28,0,Weekday,85.97,0.0,193.74
2024-01-19,Wheat_Grain,452.14,0,Weekend,85.54,0.0,1813.36
2024-01-19,Basmati_Rice,796.38,1,Weekend,85.54,0.0,1506.62
2024-01-19,Poultry_Chicken,1230.51,0,Weekend,85.54,0.0,937.48
2024-01-19,Red_Meat_Lamb,3912.09,0,Weekend,85.54,0.0,254.0
2024-01-19,Vegetable_Oil,894.4,0,Weekend,85.54,0.0,209.52
2024-01-20,Wheat_Grain,455.33,0,Weekend,85.21,0.0,1824.98
2024-01-20,Basmati_Rice,1149.88,0,Weekend,85.21,0.0,1013.15
2024-01-20,Poultry_Chicken,1456.32,0,Weekend,85.21,0.0,840.86
2024-01-20,Red_Meat_Lamb,4698.01,0,Weekend,85.21,0.0,216.5
2024-01-20,Vegetable_Oil,920.47,0,Weekend,85.21,0.0,190.61
2024-01-21,Wheat_Grain,486.2,0,Weekday,85.26,0.0,1474.76
2024-01-21,Basmati_Rice,1089.04,0,Weekday,85.26,0.0,1302.92
2024-01-21,Poultry_Chicken,1270.15,0,Weekday,85.26,0.0,796.84
2024-01-21,Red_Meat_Lamb,4969.58,0,Weekday,85.26,0.0,213.45
2024-01-21,Vegetable_Oil,847.68,0,Weekday,85.26,0.0,191.96
2024-01-22,Wheat_Grain,369.92,1,Weekday,84.34,0.0,1868.66
2024-01-22,Basmati_Rice,1065.58,0,Weekday,84.34,0.0,1268.01
2024-01-22,Poultry_Chicken,1617.3,0,Weekday,84.34,0.0,833.74
2024-01-22,Red_Meat_Lamb,5265.86,0,Weekday,84.34,0.0,197.89
2024-01-22,Vegetable_Oil,923.33,0,Weekday,84.34,0.0,205.08
2024-01-23,Wheat_Grain,541.68,0,Weekday,84.87,0.0,1073.78
2024-01-23,Basmati_Rice,1199.36,0,Weekday,84.87,0.0,934.66
2024-01-23,Poultry_Chicken,1348.63,0,Weekday,84.87,0.0,775.31
2024-01-23,Red_Meat_Lamb,5286.18,0,Weekday,84.87,0.0,175.79
2024-01-23,Vegetable_Oil,879.87,0,Weekday,84.87,0.0,209.93
2024-01-24,Wheat_Grain,488.82,0,Weekday,85.64,0.0,1819.14
2024-01-24,Basmati_Rice,839.21,0,Weekday,85.64,0.0,1220.71
2024-01-24,Poultry_Chicken,1298.32,1,Weekday,85.64,0.0,807.9
2024-01-24,Red_Meat_Lamb,5741.43,0,Weekday,85.64,0.0,183.87
2024-01-24,Vegetable_Oil,740.8,0,Weekday,85.64,0.0,237.68
2024-01-25,Wheat_Grain,358.13,0,Weekday,85.98,0.0,1980.75
2024-01-25,Basmati_Rice,1092.3,0,Weekday,85.98,0.0,1232.04
2024-01-25,Poultry_Chicken,1238.46,0,Weekday,85.98,0.0,914.23
2024-01-25,Red_Meat_Lamb,4710.33,0,Weekday,85.98,0.0,212.04
2024-01-25,Vegetable_Oil,972.37,0,Weekday,85.98,0.0,231.44
2024-01-26,Wheat_Grain,477.06,0,Weekend,81.35,0.4657,1768.86
2024-01-26,Basmati_Rice,1388.07,0,Weekend,81.35,0.4657,866.19
2024-01-26,Poultry_Chicken,1811.88,0,Weekend,81.35,0.4657,835.87
2024-01-26,Red_Meat_Lamb,6869.7,0,Weekend,81.35,0.4657,206.22
2024-01-26,Vegetable_Oil,1068.64,0,Weekend,81.35,0.4657,196.44
2024-01-27,Wheat_Grain,375.9,0,Weekend,85.88,0.0,2077.98
2024-01-27,Basmati_Rice,965.63,0,Weekend,85.88,0.0,1093.12
2024-01-27,Poultry_Chicken,915.06,1,Weekend,85.88,0.0,1101.02
2024-01-27,Red_Meat_Lamb,5034.92,0,Weekend,85.88,0.0,245.51
2024-01-27,Vegetable_Oil,1062.6,0,Weekend,85.88,0.0,187.02
2024-01-28,Wheat_Grain,440.08,0,Weekday,86.0,0.0,2111.47
2024-01-28,Basmati_Rice,909.2,0,Weekday,86.0,0.0,1116.15
2024-01-28,Poultry_Chicken,1078.11,0,Weekday,86.0,0.0,998.97
2024-01-28,Red_Meat_Lamb,3054.79,0,Weekday,86.0,0.0,260.15
2024-01-28,Vegetable_Oil,983.06,0,Weekday,86.0,0.0,156.78
2024-01-29,Wheat_Grain,360.22,0,Weekday,85.83,0.0,2161.48
2024-01-29,Basmati_Rice,1102.7,0,Weekday,85.83,0.0,1463.85
2024-01-29,Poultry_Chicken,1215.97,0,Weekday,85.83,0.0,1157.35
2024-01-29,Red_Meat_Lamb,4146.63,0,Weekday,85.83,0.0,314.28
2024-01-29,Vegetable_Oil,859.72,0,Weekday,85.83,0.0,227.31
2024-01-30,Wheat_Grain,468.89,0,Weekday,86.45,0.0,1630.95
2024-01-30,Basmati_Rice,1016.44,0,Weekday,86.45,0.0,1396.67
2024-01-30,Poultry_Chicken,1252.86,1,Weekday,86.45,0.0,704.43
2024-01-30,Red_Meat_Lamb,4596.46,0,Weekday,86.45,0.0,227.59
2024-01-30,Vegetable_Oil,922.78,0,Weekday,86.45,0.0,214.4
2024-01-31,Wheat_Grain,370.06,0,Weekday,85.73,0.0,1760.94
2024-01-31,Basmati_Rice,1028.29,0,Weekday,85.73,0.0,1275.45
2024-01-31,Poultry_Chicken,872.27,0,Weekday,85.73,0.0,1048.43
2024-01-31,Red_Meat_Lamb,5671.77,0,Weekday,85.73,0.0,207.52
2024-01-31,Vegetable_Oil,833.03,0,Weekday,85.73,0.0,189.15
2024-02-01,Wheat_Grain,408.92,0,Weekday,85.77,0.0,1916.46
2024-02-01,Basmati_Rice,1024.8,0,Weekday,85.77,0.0,1213.19
2024-02-01,Poultry_Chicken,1093.04,0,Weekday,85.77,0.0,1090.39
2024-02-01,Red_Meat_Lamb,6881.63,0,Weekday,85.77,0.0,173.48
2024-02-01,Vegetable_Oil,852.24,0,Weekday,85.77,0.0,224.69
2024-02-02,Wheat_Grain,496.13,0,Weekend,85.21,0.0,1381.32
2024-02-02,Basmati_Rice,1116.35,0,Weekend,85.21,0.0,1154.35
2024-02-02,Poultry_Chicken,1179.14,0,Weekend,85.21,0.0,914.32
2024-02-02,Red_Meat_Lamb,4860.03,1,Weekend,85.21,0.0,206.95
2024-02-02,Vegetable_Oil,1109.43,0,Weekend,85.21,0.0,236.42
2024-02-03,Wheat_Grain,468.57,1,Weekend,85.04,0.0,1648.87
2024-02-03,Basmati_Rice,989.96,0,Weekend,85.04,0.0,1488.2
2024-02-03,Poultry_Chicken,1091.52,1,Weekend,85.04,0.0,1078.35
2024-02-03,Red_Meat_Lamb,6762.87,0,Weekend,85.04,0.0,164.5
2024-02-03,Vegetable_Oil,899.79,0,Weekend,85.04,0.0,260.51
2024-02-04,Wheat_Grain,531.59,0,Weekday,84.81,0.0,1584.76
2024-02-04,Basmati_Rice,1234.74,0,Weekday,84.81,0.0,1057.68
2024-02-04,Poultry_Chicken,1678.55,0,Weekday,84.81,0.0,731.92
2024-02-04,Red_Meat_Lamb,3879.19,0,Weekday,84.81,0.0,190.92
2024-02-04,Vegetable_Oil,1067.32,0,Weekday,84.81,0.0,224.04
2024-02-05,Wheat_Grain,386.81,0,Weekday,84.53,0.0,1737.16
2024-02-05,Basmati_Rice,1014.67,0,Weekday,84.53,0.0,1288.52
2024-02-05,Poultry_Chicken,1493.02,0,Weekday,84.53,0.0,752.03
2024-02-05,Red_Meat_Lamb,3710.98,1,Weekday,84.53,0.0,265.8
2024-02-05,Vegetable_Oil,915.93,0,Weekday,84.53,0.0,205.63
2024-02-06,Wheat_Grain,399.69,0,Weekday,84.31,0.0,1547.78
2024-02-06,Basmati_Rice,913.59,0,Weekday,84.31,0.0,1188.51
2024-02-06,Poultry_Chicken,1390.15,0,Weekday,84.31,0.0,901.88
2024-02-06,Red_Meat_Lamb,3079.19,0,Weekday,84.31,0.0,219.92
2024-02-06,Vegetable_Oil,993.58,0,Weekday,84.31,0.0,211.25
2024-02-07,Wheat_Grain,463.45,0,Weekday,83.98,0.0,1642.57
2024-02-07,Basmati_Rice,910.33,1,Weekday,83.98,0.0,1498.31
2024-02-07,Poultry_Chicken,1752.83,0,Weekday,83.98,0.0,618.16
2024-02-07,Red_Meat_Lamb,6977.51,0,Weekday,83.98,0.0,170.84
2024-02-07,Vegetable_Oil,817.82,1,Weekday,83.98,0.0,213.71
2024-02-08,Wheat_Grain,429.73,0,Weekday,83.32,0.0,1616.18
2024-02-08,Basmati_Rice,1086.71,0,Weekday,83.32,0.0,1160.06
2024-02-08,Poultry_Chicken,1506.97,0,Weekday,83.32,0.0,934.99
2024-02-08,Red_Meat_Lamb,5901.24,0,Weekday,83.32,0.0,179.92
2024-02-08,Vegetable_Oil,872.86,0,Weekday,83.32,0.0,236.4
2024-02-09,Wheat_Grain,519.21,0,Weekend,83.22,0.0,1572.61
2024-02-09,Basmati_Rice,1196.23,0,Weekend,83.22,0.0,1200.64
2024-02-09,Poultry_Chicken,1550.7,0,Weekend,83.22,0.0,902.37
2024-02-09,Red_Meat_Lamb,5861.19,0,Weekend,83.22,0.0,202.62
2024-02-09,Vegetable_Oil,765.16,0,Weekend,83.22,0.0,231.38
2024-02-10,Wheat_Grain,385.48,0,Weekend,82.87,0.0,2011.67
2024-02-10,Basmati_Rice,928.32,0,Weekend,82.87,0.0,1515.25
2024-02-10,Poultry_Chicken,1432.24,0,Weekend,82.87,0.0,794.01
2024-02-10,Red_Meat_Lamb,5455.5,0,Weekend,82.87,0.0,145.68
2024-02-10,Vegetable_Oil,990.95,0,Weekend,82.87,0.0,217.43
2024-02-11,Wheat_Grain,412.26,0,Weekday,82.91,0.0,1578.55
2024-02-11,Basmati_Rice,1022.5,0,Weekday,82.91,0.0,950.96
2024-02-11,Poultry_Chicken,1626.66,0,Weekday,82.91,0.0,663.45
2024-02-11,Red_Meat_Lamb,5355.93,0,Weekday,82.91,0.0,157.49
2024-02-11,Vegetable_Oil,744.23,1,Weekday,82.91,0.0,200.67
2024-02-12,Wheat_Grain,475.83,0,Weekday,82.19,0.0,1749.55
2024-02-12,Basmati_Rice,862.74,0,Weekday,82.19,0.0,1213.97
2024-02-12,Poultry_Chicken,1690.59,0,Weekday,82.19,0.0,860.04
2024-02-12,Red_Meat_Lamb,4457.12,1,Weekday,82.19,0.0,215.24
2024-02-12,Vegetable_Oil,865.07,0,Weekday,82.19,0.0,190.69
2024-02-13,Wheat_Grain,519.15,0,Weekday,82.53,0.0,1471.36
2024-02-13,Basmati_Rice,1085.81,0,Weekday,82.53,0.0,1036.83
2024-02-13,Poultry_Chicken,1075.08,0,Weekday,82.53,0.0,810.19
2024-02-13,Red_Meat_Lamb,4102.02,0,Weekday,82.53,0.0,249.74
2024-02-13,Vegetable_Oil,1018.4,0,Weekday,82.53,0.0,161.56
2024-02-14,Wheat_Grain,456.85,0,Weekday,81.63,0.0,1684.34
2024-02-14,Basmati_Rice,924.82,0,Weekday,81.63,0.0,1303.53
2024-02-14,Poultry_Chicken,1453.75,0,Weekday,81.63,0.0,821.32
2024-02-14,Red_Meat_Lamb,6733.68,0,Weekday,81.63,0.0,160.91
2024-02-14,Vegetable_Oil,798.71,1,Weekday,81.63,0.0,181.4
2024-02-15,Wheat_Grain,533.1,0,Weekday,81.65,0.0,1367.88
2024-02-15,Basmati_Rice,1047.57,0,Weekday,81.65,0.0,1218.81
2024-02-15,Poultry_Chicken,1409.76,0,Weekday,81.65,0.0,831.05
2024-02-15,Red_Meat_Lamb,4692.46,0,Weekday,81.65,0.0,186.19
2024-02-15,Vegetable_Oil,937.17,0,Weekday,81.65,0.0,199.57
2024-02-16,Wheat_Grain,454.46,0,Weekend,82.37,0.0,2058.91
2024-02-16,Basmati_Rice,870.39,0,Weekend,82.37,0.0,1350.27
2024-02-16,Poultry_Chicken,1991.28,0,Weekend,82.37,0.0,750.21
2024-02-16,Red_Meat_Lamb,5388.58,0,Weekend,82.37,0.0,238.08
2024-02-16,Vegetable_Oil,962.73,0,Weekend,82.37,0.0,186.83
2024-02-17,Wheat_Grain,475.05,0,Weekend,82.3,0.0,1393.01
2024-02-17,Basmati_Rice,940.93,1,Weekend,82.3,0.0,1357.14
2024-02-17,Poultry_Chicken,1280.18,0,Weekend,82.3,0.0,735.74
2024-02-17,Red_Meat_Lamb,5791.22,0,Weekend,82.3,0.0,183.5
2024-02-17,Vegetable_Oil,810.47,0,Weekend,82.3,0.0,158.58
2024-02-18,Wheat_Grain,468.13,0,Weekday,82.64,0.0,1273.02
2024-02-18,Basmati_Rice,969.12,0,Weekday,82.64,0.0,1067.38
2024-02-18,Poultry_Chicken,1054.21,0,Weekday,82.64,0.0,906.78
2024-02-18,Red_Meat_Lamb,5471.3,0,Weekday,82.64,0.0,172.09
2024-02-18,Vegetable_Oil,883.24,0,Weekday,82.64,0.0,179.31
2024-02-19,Wheat_Grain,454.33,0,Weekday,82.22,0.0,1293.66
2024-02-19,Basmati_Rice,1011.22,0,Weekday,82.22,0.0,1270.3
2024-02-19,Poultry_Chicken,1449.58,0,Weekday,82.22,0.0,747.68
2024-02-19,Red_Meat_Lamb,5788.26,0,Weekday,82.22,0.0,174.54
2024-02-19,Vegetable_Oil,926.44,0,Weekday,82.22,0.0,201.19
2024-02-20,Wheat_Grain,399.95,0,Weekday,82.55,0.0,1494.32
2024-02-20,Basmati_Rice,911.15,0,Weekday,82.55,0.0,1339.97
2024-02-20,Poultry_Chicken,1171.82,0,Weekday,82.55,0.0,890.81
2024-02-20,Red_Meat_Lamb,4393.43,0,Weekday,82.55,0.0,182.87
2024-02-20,Vegetable_Oil,804.81,0,Weekday,82.55,0.0,232.82
2024-02-21,Wheat_Grain,400.67,0,Weekday,82.77,0.0,1734.11
2024-02-21,Basmati_Rice,960.33,0,Weekday,82.77,0.0,1291.93
2024-02-21,Poultry_Chicken,1410.59,0,Weekday,82.77,0.0,837.32
2024-02-21,Red_Meat_Lamb,4917.29,0,Weekday,82.77,0.0,234.99
2024-02-21,Vegetable_Oil,893.55,0,Weekday,82.77,0.0,215.85
2024-02-22,Wheat_Grain,477.11,0,Weekday,83.72,0.0,1605.52
2024-02-22,Basmati_Rice,946.78,0,Weekday,83.72,0.0,1200.34
2024-02-22,Poultry_Chicken,1502.95,0,Weekday,83.72,0.0,642.56
2024-02-22,Red_Meat_Lamb,5265.45,0,Weekday,83.72,0.0,211.63
2024-02-22,Vegetable_Oil,893.4,0,Weekday,83.72,0.0,154.78
2024-02-23,Wheat_Grain,467.74,0,Weekend,83.94,0.0,1542.81
2024-02-23,Basmati_Rice,616.11,1,Weekend,83.94,0.0,1663.66
2024-02-23,Poultry_Chicken,1354.93,0,Weekend,83.94,0.0,748.06
2024-02-23,Red_Meat_Lamb,5771.07,0,Weekend,83.94,0.0,208.35
2024-02-23,Vegetable_Oil,813.99,0,Weekend,83.94,0.0,229.81
2024-02-24,Wheat_Grain,453.05,0,Weekend,85.15,0.0,1564.21
2024-02-24,Basmati_Rice,1025.11,0,Weekend,85.15,0.0,1270.39
2024-02-24,Poultry_Chicken,1310.84,0,Weekend,85.15,0.0,783.2
2024-02-24,Red_Meat_Lamb,2629.69,0,Weekend,85.15,0.0,330.78
2024-02-24,Vegetable_Oil,946.32,0,Weekend,85.15,0.0,221.24
2024-02-25,Wheat_Grain,489.63,0,Weekday,85.95,0.0,1556.83
2024-02-25,Basmati_Rice,1105.52,0,Weekday,85.95,0.0,1129.67
2024-02-25,Poultry_Chicken,1744.87,0,Weekday,85.95,0.0,656.89
2024-02-25,Red_Meat_Lamb,5106.1,0,Weekday,85.95,0.0,195.14
2024-02-25,Vegetable_Oil,777.38,0,Weekday,85.95,0.0,191.85
2024-02-26,Wheat_Grain,377.97,1,Weekday,85.57,0.0,1689.44
2024-02-26,Basmati_Rice,1083.6,0,Weekday,85.57,0.0,1343.44
2024-02-26,Poultry_Chicken,1725.65,0,Weekday,85.57,0.0,725.45
2024-02-26,Red_Meat_Lamb,5362.45,0,Weekday,85.57,0.0,236.33
2024-02-26,Vegetable_Oil,995.25,0,Weekday,85.57,0.0,164.48
2024-02-27,Wheat_Grain,430.2,0,Weekday,85.17,0.0,1860.6
2024-02-27,Basmati_Rice,850.16,0,Weekday,85.17,0.0,1180.14
2024-02-27,Poultry_Chicken,1193.17,0,Weekday,85.17,0.0,787.0
2024-02-27,Red_Meat_Lamb,4660.42,0,Weekday,85.17,0.0,185.81
2024-02-27,Vegetable_Oil,897.1,0,Weekday,85.17,0.0,233.4
2024-02-28,Wheat_Grain,379.87,0,Weekday,84.96,0.0,1650.25
2024-02-28,Basmati_Rice,788.08,0,Weekday,84.96,0.0,1373.98
2024-02-28,Poultry_Chicken,1287.37,0,Weekday,84.96,0.0,825.6
2024-02-28,Red_Meat_Lamb,6215.85,0,Weekday,84.96,0.0,195.09
2024-02-28,Vegetable_Oil,762.93,0,Weekday,84.96,0.0,219.4
2024-02-29,Wheat_Grain,463.03,0,Weekday,85.44,0.0,1569.87
2024-02-29,Basmati_Rice,1044.36,0,Weekday,85.44,0.0,1224.49
2024-02-29,Poultry_Chicken,1289.21,0,Weekday,85.44,0.0,722.72
2024-02-29,Red_Meat_Lamb,6476.26,0,Weekday,85.44,0.0,168.29
2024-02-29,Vegetable_Oil,977.9,0,Weekday,85.44,0.0,162.41
2024-03-01,Wheat_Grain,398.13,0,Weekend,85.47,0.0,1837.97
2024-03-01,Basmati_Rice,1035.51,0,Weekend,85.47,0.0,1233.19
2024-03-01,Poultry_Chicken,1330.88,0,Weekend,85.47,0.0,872.67
2024-03-01,Red_Meat_Lamb,5260.56,0,Weekend,85.47,0.0,138.85
2024-03-01,Vegetable_Oil,864.5,0,Weekend,85.47,0.0,206.97
2024-03-02,Wheat_Grain,555.62,0,Weekend,85.47,0.0,1749.34
2024-03-02,Basmati_Rice,924.41,0,Weekend,85.47,0.0,1337.13
2024-03-02,Poultry_Chicken,1361.92,0,Weekend,85.47,0.0,755.66
2024-03-02,Red_Meat_Lamb,6132.5,0,Weekend,85.47,0.0,213.78
2024-03-02,Vegetable_Oil,816.49,0,Weekend,85.47,0.0,214.54
2024-03-03,Wheat_Grain,478.6,0,Weekday,86.05,0.0,1437.9
2024-03-03,Basmati_Rice,1191.47,0,Weekday,86.05,0.0,1087.83
2024-03-03,Poultry_Chicken,1272.87,0,Weekday,86.05,0.0,750.71
2024-03-03,Red_Meat_Lamb,2947.13,0,Weekday,86.05,0.0,271.42
2024-03-03,Vegetable_Oil,913.14,0,Weekday,86.05,0.0,230.2
2024-03-04,Wheat_Grain,407.82,0,Weekday,85.3,0.0,1451.42
2024-03-04,Basmati_Rice,999.16,0,Weekday,85.3,0.0,1288.2
2024-03-04,Poultry_Chicken,1291.97,0,Weekday,85.3,0.0,927.51
2024-03-04,Red_Meat_Lamb,5791.66,0,Weekday,85.3,0.0,174.25
2024-03-04,Vegetable_Oil,944.85,0,Weekday,85.3,0.0,211.05
2024-03-05,Wheat_Grain,421.41,0,Weekday,84.86,0.0,1860.22
2024-03-05,Basmati_Rice,1005.37,0,Weekday,84.86,0.0,1213.74
2024-03-05,Poultry_Chicken,1073.34,0,Weekday,84.86,0.0,929.29
2024-03-05,Red_Meat_Lamb,4185.56,0,Weekday,84.86,0.0,206.08
2024-03-05,Vegetable_Oil,759.94,0,Weekday,84.86,0.0,220.14
2024-03-06,Wheat_Grain,489.08,0,Weekday,84.97,0.0,1673.32
2024-03-06,Basmati_Rice,1106.06,0,Weekday,84.97,0.0,1268.46
2024-03-06,Poultry_Chicken,1228.53,0,Weekday,84.97,0.0,804.96
2024-03-06,Red_Meat_Lamb,5442.29,0,Weekday,84.97,0.0,183.81
2024-03-06,Vegetable_Oil,957.2,0,Weekday,84.97,0.0,212.42
2024-03-07,Wheat_Grain,396.63,0,Weekday,84.95,0.0,1880.0
2024-03-07,Basmati_Rice,940.16,0,Weekday,84.95,0.0,1387.26
2024-03-07,Poultry_Chicken,1302.37,0,Weekday,84.95,0.0,870.35
2024-03-07,Red_Meat_Lamb,6617.13,0,Weekday,84.95,0.0,176.4
2024-03-07,Vegetable_Oil,691.43,1,Weekday,84.95,0.0,212.43
2024-03-08,Wheat_Grain,481.04,0,Weekend,84.85,0.0,1745.69
2024-03-08,Basmati_Rice,981.63,0,Weekend,84.85,0.0,1401.86
2024-03-08,Poultry_Chicken,1452.63,0,Weekend,84.85,0.0,801.84
2024-03-08,Red_Meat_Lamb,4731.13,0,Weekend,84.85,0.0,201.84
2024-03-08,Vegetable_Oil,927.89,1,Weekend,84.85,0.0,174.05
2024-03-09,Wheat_Grain,378.26,0,Weekend,85.87,0.0,2226.35
2024-03-09,Basmati_Rice,1044.28,0,Weekend,85.87,0.0,1353.31
2024-03-09,Poultry_Chicken,1296.17,0,Weekend,85.87,0.0,933.56
2024-03-09,Red_Meat_Lamb,4626.94,0,Weekend,85.87,0.0,235.72
2024-03-09,Vegetable_Oil,864.06,0,Weekend,85.87,0.0,230.24
2024-03-10,Wheat_Grain,481.29,0,Weekday,86.0,0.0,1607.3
2024-03-10,Basmati_Rice,1078.45,0,Weekday,86.0,0.0,1175.76
2024-03-10,Poultry_Chicken,1272.88,0,Weekday,86.0,0.0,821.19
2024-03-10,Red_Meat_Lamb,6464.06,0,Weekday,86.0,0.0,186.86
2024-03-10,Vegetable_Oil,805.47,0,Weekday,86.0,0.0,218.71
2024-03-11,Wheat_Grain,483.35,0,Weekday,86.34,0.0,1849.28
2024-03-11,Basmati_Rice,865.51,0,Weekday,86.34,0.0,1162.96
2024-03-11,Poultry_Chicken,1505.31,0,Weekday,86.34,0.0,868.56
2024-03-11,Red_Meat_Lamb,6514.81,0,Weekday,86.34,0.0,180.99
2024-03-11,Vegetable_Oil,1033.14,0,Weekday,86.34,0.0,196.21
2024-03-12,Wheat_Grain,484.54,0,Weekday,86.84,0.0,1451.35
2024-03-12,Basmati_Rice,1112.29,0,Weekday,86.84,0.0,1064.93
2024-03-12,Poultry_Chicken,1566.24,0,Weekday,86.84,0.0,746.43
2024-03-12,Red_Meat_Lamb,5146.33,0,Weekday,86.84,0.0,258.99
2024-03-12,Vegetable_Oil,991.66,0,Weekday,86.84,0.0,201.64
2024-03-13,Wheat_Grain,362.37,0,Weekday,86.98,0.0,1976.9
2024-03-13,Basmati_Rice,862.92,1,Weekday,86.98,0.0,1509.33
2024-03-13,Poultry_Chicken,1465.98,0,Weekday,86.98,0.0,873.01
2024-03-13,Red_Meat_Lamb,3134.7,1,Weekday,86.98,0.0,255.22
2024-03-13,Vegetable_Oil,846.58,0,Weekday,86.98,0.0,196.04
2024-03-14,Wheat_Grain,468.25,0,Weekday,86.08,0.0,1397.12
2024-03-14,Basmati_Rice,991.82,0,Weekday,86.08,0.0,1175.61
2024-03-14,Poultry_Chicken,919.93,0,Weekday,86.08,0.0,1143.64
2024-03-14,Red_Meat_Lamb,5621.69,0,Weekday,86.08,0.0,191.38
2024-03-14,Vegetable_Oil,960.61,0,Weekday,86.08,0.0,205.09
2024-03-15,Wheat_Grain,495.09,0,Weekend,85.76,0.0,1547.01
2024-03-15,Basmati_Rice,1068.64,0,Weekend,85.76,0.0,1426.3
