timestamp,route_id,route_name,terrain_type,road_type,length_km,route_vulnerability_factor,security_incidents_24h,checkpoint_delay_min,rainfall_mm_24h,flooding_level,landslide_probability,fuel_availability_score,road_condition_score,truck_density,travel_time_variation_pct,displacement_alert,disruption_48h
2024-12-18 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,1,49.5,0.0,0,0.0,7.81,7.9,20,28.6,0,1
2024-12-18 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,48.8,0.0,0,0.0,8.68,7.9,20,24.4,0,1
2024-12-18 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,23.5,0.0,0,0.0,8.73,7.9,16,18.5,0,1
2024-12-18 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,18.4,0.0,0,0.0,7.98,8.0,21,7.2,0,0
2024-12-18 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,5,300.0,0.0,0,0.0,8.16,7.5,2,112.4,0,1
2024-12-18 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,15.3,0.0,0,0.0,8.5,8.0,21,6.8,0,0
2024-12-18 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,3,33.1,0.0,0,0.0,8.95,7.7,5,34.8,0,1
2024-12-18 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,17.9,0.0,0,0.0,7.61,8.0,21,10.0,0,1
2024-12-18 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,20.9,0.0,0,0.0,9.24,8.0,16,41.9,0,0
2024-12-18 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,51.4,0.0,0,0.0,8.09,8.0,24,21.2,0,0
2024-12-18 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,38.6,0.0,0,0.0,9.45,8.0,22,22.3,0,0
2024-12-18 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,44.9,0.0,0,0.0,7.7,7.9,20,22.4,0,1
2024-12-18 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,12.6,0.0,0,0.0,9.19,8.0,18,9.9,0,0
2024-12-18 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,35.7,0.0,0,0.0,8.47,8.0,22,13.9,0,0
2024-12-18 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,8,300.0,0.0,0,0.0,7.58,7.2,5,112.4,1,1
2024-12-18 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,20.4,0.0,0,0.0,7.13,8.0,20,9.0,0,1
2024-12-18 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,7,61.7,0.0,0,0.0,9.15,7.3,5,65.0,0,1
2024-12-18 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,28.8,0.0,0,0.0,8.76,7.9,21,16.2,0,1
2024-12-18 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,53.1,0.0,0,0.0,9.14,7.9,19,106.3,0,0
2024-12-18 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,29.1,0.0,0,0.0,7.62,8.0,17,12.0,0,0
2024-12-18 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,26.4,0.0,0,0.0,7.32,8.0,21,15.3,0,1
2024-12-18 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,43.7,0.0,0,0.0,8.94,8.0,18,21.9,0,1
2024-12-18 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,12.9,0.0,0,0.0,7.38,8.0,18,10.2,0,0
2024-12-18 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,22.3,0.0,0,0.0,7.67,8.0,20,8.7,0,0
2024-12-18 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,4,96.0,0.0,0,0.0,9.84,7.6,2,35.9,0,1
2024-12-18 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,27.0,0.0,0,0.0,9.85,8.0,20,11.9,0,0
2024-12-18 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,5,300.0,0.0,0,0.0,9.59,7.5,4,315.8,0,1
2024-12-18 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,16.1,0.0,0,0.0,7.7,8.0,19,9.0,0,0
2024-12-18 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,14.9,0.0,0,0.0,8.99,8.0,22,29.8,0,0
2024-12-18 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,19.1,0.0,0,0.0,9.62,8.0,23,7.9,0,0
2024-12-18 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,1,14.4,0.0,0,0.0,8.11,7.9,18,8.3,0,1
2024-12-18 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,25.5,0.0,0,0.0,7.66,8.0,20,12.8,0,0
2024-12-18 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,14.6,0.0,0,0.0,8.9,8.0,23,11.5,0,0
2024-12-18 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,18.4,0.0,0,0.0,7.08,8.0,22,7.2,0,0
2024-12-18 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,3,50.4,0.0,0,0.0,9.88,7.7,3,18.9,0,1
2024-12-19 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,54.2,0.0,0,0.0,7.22,8.0,21,24.0,0,0
2024-12-19 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,3,78.0,0.0,0,0.0,9.56,7.7,4,82.1,0,1
2024-12-19 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,27.7,0.0,0,0.0,7.74,8.0,19,15.5,0,0
2024-12-19 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,26.0,0.0,0,0.0,9.31,8.0,23,52.0,0,0
2024-12-19 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,22.7,0.0,0,0.0,8.62,8.0,19,9.4,0,0
2024-12-19 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,15.4,0.0,0,0.0,7.52,8.0,21,8.9,0,0
2024-12-19 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,33.5,0.0,0,0.0,9.07,7.9,20,16.7,0,1
2024-12-19 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.7,0.0,0,0.0,9.8,8.0,19,10.8,0,0
2024-12-19 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,20.9,0.0,0,0.0,9.27,7.9,22,8.2,0,1
2024-12-19 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,7,193.5,0.0,0,0.0,9.64,7.3,1,72.5,1,1
2024-12-19 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,57.0,0.0,0,0.0,8.56,7.9,19,25.2,0,1
2024-12-19 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,6,26.0,0.0,0,0.0,7.15,7.4,6,27.4,0,1
2024-12-19 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,28.6,0.0,0,0.0,8.73,8.0,19,16.1,0,0
2024-12-19 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,66.4,0.0,0,0.0,9.94,8.0,16,132.8,0,0
2024-12-19 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,16.0,0.0,0,0.0,8.28,8.0,18,6.6,0,0
2024-12-19 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,1,24.1,0.0,0,0.0,8.34,7.9,16,13.9,0,1
2024-12-19 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,21.4,0.0,0,0.0,7.66,8.0,19,10.7,0,0
2024-12-19 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,30.5,0.0,0,0.0,8.42,7.9,17,24.0,0,1
2024-12-19 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,56.0,0.0,0,0.0,8.77,8.0,20,21.9,0,1
2024-12-19 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,4,300.0,0.0,0,0.0,7.9,7.6,5,112.4,0,1
2024-12-19 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,22.8,0.0,0,0.0,9.0,8.0,19,10.1,0,1
2024-12-19 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,16.6,0.0,0,0.0,7.9,8.0,22,17.5,0,0
2024-12-19 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,18.2,0.0,0,0.0,9.58,8.0,19,10.2,0,0
2024-12-19 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,39.2,0.0,0,0.0,9.46,7.9,21,78.5,0,0
2024-12-19 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,26.3,0.0,0,0.0,7.53,8.0,20,10.9,0,0
2024-12-19 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,13.5,0.0,0,0.0,9.38,8.0,22,7.8,0,0
2024-12-19 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,17.7,0.0,0,0.0,7.47,8.0,17,8.9,0,1
2024-12-19 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.9,0.0,0,0.0,9.25,8.0,20,11.0,0,0
2024-12-19 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,71.6,0.0,0,0.0,9.21,8.0,19,27.9,0,0
2024-12-19 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,6,23.2,0.0,0,0.0,7.19,7.4,2,8.7,0,1
2024-12-19 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,4,171.1,0.0,0,0.0,7.97,7.6,4,75.7,0,1
2024-12-19 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,6,123.0,0.0,0,0.0,7.02,7.4,4,129.5,0,1
2024-12-19 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,15.5,0.0,0,0.0,7.09,8.0,21,8.7,0,0
2024-12-19 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,13.3,0.0,0,0.0,10.0,8.0,23,26.6,0,0
2024-12-19 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,20.9,0.0,0,0.0,7.93,8.0,19,8.7,0,0
2024-12-19 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,41.3,0.0,0,0.0,9.93,8.0,21,23.9,0,0
2024-12-19 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,18.7,0.0,0,0.0,9.46,8.0,18,9.3,0,0
2024-12-19 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,45.6,0.0,0,0.0,7.32,7.9,21,35.9,0,1
2024-12-19 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,24.4,0.0,0,0.0,8.3,8.0,15,9.5,0,0
2024-12-19 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,4,97.5,0.0,0,0.0,7.21,7.6,7,36.5,0,1
2024-12-20 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,3,18.7,0.0,0,0.0,9.76,7.7,3,8.3,0,1
2024-12-20 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,3,75.8,0.0,0,0.0,1.6,7.7,0,79.8,0,1
2024-12-20 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,21.5,0.0,0,0.0,7.43,8.0,21,12.1,0,0
2024-12-20 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,3,50.7,0.0,0,0.0,9.0,7.7,9,101.4,0,1
2024-12-20 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,23.1,0.0,0,0.0,8.05,8.0,20,9.5,0,0
2024-12-20 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,20.9,0.0,0,0.0,7.08,8.0,19,12.1,0,0
2024-12-20 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,35.8,0.0,0,0.0,9.14,8.0,23,17.9,0,1
2024-12-20 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,21.3,0.0,0,0.0,8.83,8.0,19,16.8,0,0
2024-12-20 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,44.1,0.0,0,0.0,9.2,7.9,19,17.2,0,1
2024-12-20 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,6,209.8,0.0,0,0.0,9.71,7.4,7,78.6,0,1
2024-12-20 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,7,59.2,0.0,0,0.0,8.97,7.3,1,26.2,1,1
2024-12-20 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,15.0,0.0,0,0.0,0.21,8.0,13,15.8,0,1
2024-12-20 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,25.1,0.0,0,0.0,7.35,7.9,20,14.1,0,1
2024-12-20 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,5,32.6,0.0,0,0.0,8.2,7.5,3,65.2,0,1
2024-12-20 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,16.1,0.0,0,0.0,8.84,8.0,23,6.6,0,0
2024-12-20 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,15.6,0.0,0,0.0,8.15,8.0,21,9.0,0,0
2024-12-20 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,28.6,0.0,0,0.0,8.99,8.0,17,14.3,0,0
2024-12-20 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,31.3,0.0,0,0.0,9.81,7.9,20,24.6,0,1
2024-12-20 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,44.8,0.0,0,0.0,8.93,8.0,23,17.5,0,0
2024-12-20 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,7,39.4,0.0,0,0.0,7.54,7.3,4,14.7,0,1
2024-12-20 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,7,300.0,0.0,0,0.0,7.85,7.3,7,132.7,0,1
2024-12-20 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,26.9,0.0,0,0.0,1.2,8.0,11,28.3,0,1
2024-12-20 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,29.2,0.0,0,0.0,7.18,8.0,16,16.4,0,0
2024-12-20 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,119.8,0.0,0,0.0,9.16,7.9,21,239.6,0,1
2024-12-20 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,16.4,0.0,0,0.0,9.55,8.0,21,6.8,0,0
2024-12-20 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,18.4,0.0,0,0.0,8.38,8.0,19,10.6,0,0
2024-12-20 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,1,78.8,0.0,0,0.0,8.21,7.9,21,39.4,0,1
2024-12-20 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,18.5,0.0,0,0.0,9.0,8.0,20,14.5,0,0
2024-12-20 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,37.7,0.0,0,0.0,8.88,7.9,22,14.7,0,1
2024-12-20 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,2,66.2,0.0,0,0.0,8.3,7.8,23,24.8,0,1
2024-12-20 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,4,300.0,0.0,0,0.0,7.21,7.6,0,132.7,0,1
2024-12-20 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,15.3,0.0,0,0.0,0.57,8.0,7,16.1,0,1
2024-12-20 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,26.2,0.0,0,0.0,8.46,8.0,20,14.7,0,0
2024-12-20 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,24.2,0.0,0,0.0,8.55,8.0,18,48.4,0,0
2024-12-20 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,20.4,0.0,0,0.0,9.54,8.0,17,8.4,0,0
2024-12-20 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,25.7,0.0,0,0.0,8.8,8.0,21,14.8,0,0
2024-12-20 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,25.0,0.0,0,0.0,8.41,8.0,20,12.5,0,0
2024-12-20 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,58.8,0.0,0,0.0,8.06,7.9,21,46.3,0,1
2024-12-20 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,32.9,0.0,0,0.0,7.61,8.0,17,12.9,0,1
2024-12-20 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,5,82.0,0.0,0,0.0,7.58,7.5,3,30.7,0,1
2024-12-21 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,6,21.4,0.0,0,0.0,7.85,7.4,5,9.5,1,1
2024-12-21 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,13.0,0.0,0,0.0,2.15,8.0,8,13.7,0,0
2024-12-21 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,15.3,0.0,0,0.0,9.5,8.0,21,8.6,0,0
2024-12-21 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,30.0,0.0,0,0.0,9.23,8.0,21,59.9,0,0
2024-12-21 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,35.0,0.0,0,0.0,9.59,8.0,24,14.5,0,0
2024-12-21 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,17.1,0.0,0,0.0,9.85,8.0,18,9.9,0,1
2024-12-21 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,15.4,0.0,0,0.0,9.38,8.0,20,7.7,0,0
2024-12-21 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,22.2,0.0,0,0.0,8.1,8.0,19,17.5,0,0
2024-12-21 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,36.5,0.0,0,0.0,7.48,8.0,18,14.3,0,0
2024-12-21 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,3,191.9,0.0,0,0.0,7.92,7.7,1,71.9,0,1
2024-12-21 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,2,30.2,0.0,0,0.0,7.91,7.8,22,13.4,0,1
2024-12-21 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,23.4,0.0,0,0.0,2.15,7.9,14,24.6,0,1
2024-12-21 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,17.4,0.0,0,0.0,7.99,8.0,20,9.8,0,0
2024-12-21 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,14.3,0.0,0,0.0,9.91,8.0,15,28.6,0,0
2024-12-21 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,17.0,0.0,0,0.0,8.05,8.0,19,7.0,0,0
2024-12-21 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,0,14.5,0.0,0,0.0,7.47,8.0,17,8.4,0,0
2024-12-21 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,14.3,0.0,0,0.0,8.87,8.0,20,7.1,0,0
2024-12-21 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,16.3,0.0,0,0.0,9.98,8.0,20,12.8,0,1
2024-12-21 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,18.6,0.0,0,0.0,8.2,8.0,20,7.3,0,0
2024-12-21 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,5,300.0,0.0,0,0.0,7.27,7.5,6,112.4,0,1
2024-12-21 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,4,211.7,0.0,0,0.0,8.11,7.6,7,93.7,0,1
2024-12-21 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,1,73.4,0.0,0,0.0,0.77,7.9,7,77.3,0,1
2024-12-21 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,13.8,0.0,0,0.0,8.72,7.9,23,7.7,0,1
2024-12-21 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,31.7,0.0,0,0.0,9.02,8.0,20,63.4,0,0
2024-12-21 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,33.4,0.0,0,0.0,7.37,8.0,19,13.8,0,1
2024-12-21 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,3,15.0,0.0,0,0.0,7.66,7.7,7,8.7,0,1
2024-12-21 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,25.0,0.0,0,0.0,8.84,8.0,24,12.5,0,0
2024-12-21 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,14.7,0.0,0,0.0,8.52,8.0,18,11.5,0,0
2024-12-21 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,1,96.7,0.0,0,0.0,8.6,7.9,20,37.8,0,1
2024-12-21 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,3,42.5,0.0,0,0.0,7.89,7.7,3,15.9,0,1
2024-12-21 18:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,29.7,0.0,0,0.0,9.13,8.0,21,13.1,0,0
2024-12-21 18:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,8,67.6,0.0,0,0.0,2.07,7.2,0,71.1,1,1
2024-12-21 18:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,13.9,0.0,0,0.0,7.0,8.0,18,7.8,0,0
2024-12-21 18:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,16.2,0.0,0,0.0,8.36,7.9,23,32.5,0,0
2024-12-21 18:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,37.5,0.0,0,0.0,7.64,8.0,20,15.5,0,0
2024-12-21 18:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,4,62.7,0.0,0,0.0,7.46,7.6,8,36.3,0,1
2024-12-21 18:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,28.4,0.0,0,0.0,8.12,8.0,17,14.2,0,0
2024-12-21 18:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,69.2,0.0,0,0.0,9.14,7.9,17,54.5,0,1
2024-12-21 18:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,22.7,0.0,0,0.0,9.93,8.0,18,8.9,0,0
2024-12-21 18:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,5,103.0,0.0,0,0.0,7.31,7.5,5,38.6,0,1
2024-12-22 00:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,0,28.7,0.0,0,0.0,7.89,8.0,20,12.7,0,0
2024-12-22 00:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,3,52.5,0.0,0,0.0,0.56,7.7,0,55.3,0,1
2024-12-22 00:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,59.5,0.0,0,0.0,8.01,8.0,20,33.4,0,0
2024-12-22 00:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,1,13.4,0.0,0,0.0,9.24,7.9,19,26.8,0,0
2024-12-22 00:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,35.6,0.0,0,0.0,8.16,8.0,21,14.7,0,0
2024-12-22 00:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,5,127.8,0.0,0,0.0,0.89,7.5,0,73.9,0,1
2024-12-22 00:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,20.9,0.0,0,0.0,9.01,8.0,17,10.5,0,0
2024-12-22 00:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,14.2,0.0,0,0.0,8.9,8.0,18,11.2,0,0
2024-12-22 00:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,18.8,0.0,0,0.0,9.64,8.0,17,7.3,0,0
2024-12-22 00:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,2,15.6,0.0,0,0.0,9.97,7.8,19,5.8,0,1
2024-12-22 06:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,52.1,0.0,0,0.0,9.48,7.9,21,23.1,0,1
2024-12-22 06:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,5,134.0,0.0,0,0.0,8.55,7.5,4,141.0,0,1
2024-12-22 06:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,1,49.3,0.0,0,0.0,9.9,7.9,19,27.7,0,1
2024-12-22 06:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,25.6,0.0,0,0.0,9.21,8.0,22,51.3,0,0
2024-12-22 06:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,1,37.0,0.0,0,0.0,7.46,7.9,21,15.3,0,1
2024-12-22 06:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,2,37.8,0.0,0,0.0,0.93,7.8,10,21.9,0,1
2024-12-22 06:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,23.0,0.0,0,0.0,8.69,8.0,15,11.5,0,1
2024-12-22 06:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,0,13.5,0.0,0,0.0,9.53,8.0,18,10.7,0,1
2024-12-22 06:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,35.7,0.0,0,0.0,9.64,8.0,23,13.9,0,0
2024-12-22 06:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,6,282.6,0.0,0,0.0,9.01,7.4,4,105.8,1,1
2024-12-22 12:00:00,R01,Hodeidah → Sana'a,mountain,highway,226,0.65,1,21.0,0.0,0,0.0,7.82,7.9,17,9.3,0,1
2024-12-22 12:00:00,R02,Dhamar → Sana'a,mountain,highway,95,0.45,0,19.8,0.0,0,0.0,7.86,8.0,18,20.8,0,0
2024-12-22 12:00:00,R03,Ibb → Sana'a,mixed,highway,178,0.55,0,34.4,0.0,0,0.0,9.24,8.0,17,19.3,0,0
2024-12-22 12:00:00,R04,Amran → Sana'a,valley,highway,50,0.5,0,34.7,0.0,0,0.0,7.67,8.0,19,69.3,0,0
2024-12-22 12:00:00,R05,Saadah → Sana'a,desert,highway,242,0.8,0,18.3,0.0,0,0.0,7.06,8.0,21,7.6,0,0
2024-12-22 12:00:00,R06,Marib → Sana'a,desert,highway,173,0.85,7,103.4,0.0,0,0.0,0.56,7.3,0,59.7,0,1
2024-12-22 12:00:00,R07,Al-Jawf → Sana'a,desert,secondary,200,0.75,0,26.7,0.0,0,0.0,9.12,8.0,17,13.4,0,0
2024-12-22 12:00:00,R08,Hajjah → Sana'a,mountain,secondary,127,0.7,1,34.6,0.0,0,0.0,8.46,7.9,20,27.2,0,1
2024-12-22 12:00:00,R09,Taiz → Sana'a,mixed,highway,256,0.6,0,21.5,0.0,0,0.0,8.82,8.0,17,8.4,0,0
2024-12-22 12:00:00,R10,Al-Bayda → Sana'a,mixed,secondary,267,0.72,4,17.9,0.0,0,0.0,8.64,7.6,3,6.7,0,1
